PlantID	fullname	batch_long	batch	species	location	Latitude	Longitude	Altitude	Pool	fullname_v3.5
PB0054	2x-N702-53_Am_Pla_pb0054	2x-N702-53	2x	Am	Pla	42.32296378	2.075867713	1198.644	core	2x-N702-53_Am_Pla_pb0054_v3.5
PB0055	2x-N702-54_Am_Pla_pb0055	2x-N702-54	2x	Am	Pla	42.32301828	2.076046979	1196.2	core	2x-N702-54_Am_Pla_pb0055_v3.5
PB0056	2x-N702-55_Am_Pla_pb0056	2x-N702-55	2x	Am	Pla	42.32308804	2.076216052	1196.874	core	2x-N702-55_Am_Pla_pb0056_v3.5
PB0057	2x-N702-56_Am_Pla_pb0057	2x-N702-56	2x	Am	Pla	42.3231848	2.076459086	1194.379	core	2x-N702-56_Am_Pla_pb0057_v3.5
PB0058	2x-N702-57_Am_Pla_pb0058	2x-N702-57	2x	Am	Pla	42.32312486	2.076288352	1194.239	core	2x-N702-57_Am_Pla_pb0058_v3.5
PB0060	2x-N702-58_Am_Pla_pb0060	2x-N702-58	2x	Am	Pla	42.32323331	2.076726522	1212.536	core	2x-N702-58_Am_Pla_pb0060_v3.5
PB0061	2x-N702-59_Am_Pla_pb0061	2x-N702-59	2x	Am	Pla	42.3228492	2.075938896	1198.678	core	2x-N702-59_Am_Pla_pb0061_v3.5
PB0006	2x-N702-6_Am_Pla_pb0006	2x-N702-6	2x	Am	Pla	42.32324707	2.076791382	1207.302	core	2x-N702-6_Am_Pla_pb0006_v3.5
PB0062	2x-N702-60_Am_Pla_pb0062	2x-N702-60	2x	Am	Pla	42.32304681	2.076127445	1195.086	core	2x-N702-60_Am_Pla_pb0062_v3.5
PB0063	2x-N702-61_Am_Pla_pb0063	2x-N702-61	2x	Am	Pla	42.32289318	2.075423301	1192.726	core	2x-N702-61_Am_Pla_pb0063_v3.5
PB0064	2x-N702-62_Am_Pla_pb0064	2x-N702-62	2x	Am	Pla	42.32280735	2.075398747	1198.568	core	2x-N702-62_Am_Pla_pb0064_v3.5
PB0065	2x-N702-63_Am_Pla_pb0065	2x-N702-63	2x	Am	Pla	42.32317588	2.076430567	1194.419	core	2x-N702-63_Am_Pla_pb0065_v3.5
PB0066	2x-N702-64_Am_Pla_pb0066	2x-N702-64	2x	Am	Pla	NA	NA	NA	NA	2x-N702-64_Am_Pla_pb0066_v3.5
PB0067	2x-N702-65_Am_Pla_pb0067	2x-N702-65	2x	Am	Pla	42.32295287	2.075669443	1187.438	core	2x-N702-65_Am_Pla_pb0067_v3.5
PB0068	2x-N702-66_Am_Pla_pb0068	2x-N702-66	2x	Am	Pla	42.32285797	2.075625861	1169.598	core	2x-N702-66_Am_Pla_pb0068_v3.5
PB0069	2x-N702-67_Am_Pla_pb0069	2x-N702-67	2x	Am	Pla	42.32291937	2.075530415	1192.436	core	2x-N702-67_Am_Pla_pb0069_v3.5
PB0070	2x-N702-68_Am_Pla_pb0070	2x-N702-68	2x	Am	Pla	42.32295994	2.075658148	1191.619	core	2x-N702-68_Am_Pla_pb0070_v3.5
PB0071	2x-N702-69_Am_Pla_pb0071	2x-N702-69	2x	Am	Pla	42.32292421	2.075821155	1196.474	core	2x-N702-69_Am_Pla_pb0071_v3.5
PB0007	2x-N702-7_Am_Pla_pb0007	2x-N702-7	2x	Am	Pla	42.32328764	2.07675635	1189.024	core	2x-N702-7_Am_Pla_pb0007_v3.5
PB0072	2x-N702-70_Am_Pla_pb0072	2x-N702-70	2x	Am	Pla	42.32293559	2.075527046	1200.358	core	2x-N702-70_Am_Pla_pb0072_v3.5
PB0073	2x-N702-71_Am_Pla_pb0073	2x-N702-71	2x	Am	Pla	42.32324447	2.076738791	1200.339	core	2x-N702-71_Am_Pla_pb0073_v3.5
PB0074	2x-N702-72_Am_Pla_pb0074	2x-N702-72	2x	Am	Pla	42.32294543	2.075856068	1197.619	core	2x-N702-72_Am_Pla_pb0074_v3.5
PB0075	2x-N702-73_Am_Pla_pb0075	2x-N702-73	2x	Am	Pla	42.32285876	2.075411178	1193.844	core	2x-N702-73_Am_Pla_pb0075_v3.5
PB0076	2x-N702-74_Am_Pla_pb0076	2x-N702-74	2x	Am	Pla	42.32311653	2.076277789	1196.187	core	2x-N702-74_Am_Pla_pb0076_v3.5
PB0077	2x-N702-75_Am_Pla_pb0077	2x-N702-75	2x	Am	Pla	42.32291414	2.075686225	1171.933	core	2x-N702-75_Am_Pla_pb0077_v3.5
PB0078	2x-N702-76_Am_Pla_pb0078	2x-N702-76	2x	Am	Pla	42.32292992	2.075520236	1195.407	core	2x-N702-76_Am_Pla_pb0078_v3.5
PB0079	2x-N702-77_Am_Pla_pb0079	2x-N702-77	2x	Am	Pla	42.3231163	2.07628915	1202.719	core	2x-N702-77_Am_Pla_pb0079_v3.5
PB0080	2x-N702-78_Am_Pla_pb0080	2x-N702-78	2x	Am	Pla	42.32294	2.075627705	1193.056	core	2x-N702-78_Am_Pla_pb0080_v3.5
PB0081	2x-N702-79_Am_Pla_pb0081	2x-N702-79	2x	Am	Pla	42.32319856	2.076397615	1188.238	core	2x-N702-79_Am_Pla_pb0081_v3.5
PB0008	2x-N702-8_Am_Pla_pb0008	2x-N702-8	2x	Am	Pla	42.32327653	2.076724086	1187.94	core	2x-N702-8_Am_Pla_pb0008_v3.5
PB0082	2x-N702-80_Am_Pla_pb0082	2x-N702-80	2x	Am	Pla	42.32293455	2.075582759	1191.636	core	2x-N702-80_Am_Pla_pb0082_v3.5
PB0083	2x-N702-81_Am_Pla_pb0083	2x-N702-81	2x	Am	Pla	42.32287885	2.07558069	1192.252	core	2x-N702-81_Am_Pla_pb0083_v3.5
PB0084	2x-N702-82_Am_Pla_pb0084	2x-N702-82	2x	Am	Pla	42.32280284	2.075416819	1198.063	core	2x-N702-82_Am_Pla_pb0084_v3.5
PB0085	2x-N702-83_Am_Pla_pb0085	2x-N702-83	2x	Am	Pla	42.3229287	2.075684073	1180.779	core	2x-N702-83_Am_Pla_pb0085_v3.5
PB0086	2x-N702-84_Am_Pla_pb0086	2x-N702-84	2x	Am	Pla	42.3229471	2.075666682	1192.059	core	2x-N702-84_Am_Pla_pb0086_v3.5
PB0087	2x-N702-85_Am_Pla_pb0087	2x-N702-85	2x	Am	Pla	42.32317479	2.076400984	1197.858	core	2x-N702-85_Am_Pla_pb0087_v3.5
PB0088	2x-N702-86_Am_Pla_pb0088	2x-N702-86	2x	Am	Pla	42.3229106	2.075408666	1195.041	core	2x-N702-86_Am_Pla_pb0088_v3.5
PB0089	2x-N702-87_Am_Pla_pb0089	2x-N702-87	2x	Am	Pla	42.32294606	2.075746585	1190.734	core	2x-N702-87_Am_Pla_pb0089_v3.5
PB0090	2x-N702-88_Am_Pla_pb0090	2x-N702-88	2x	Am	Pla	42.32279509	2.075376453	1198.764	core	2x-N702-88_Am_Pla_pb0090_v3.5
PB0091	2x-N702-89_Am_Pla_pb0091	2x-N702-89	2x	Am	Pla	42.32290121	2.075416867	1195.305	core	2x-N702-89_Am_Pla_pb0091_v3.5
PB0009	2x-N702-9_Am_Pla_pb0009	2x-N702-9	2x	Am	Pla	42.3232578	2.07668735	1183.679	core	2x-N702-9_Am_Pla_pb0009_v3.5
PB0092	2x-N702-90_Am_Pla_pb0092	2x-N702-90	2x	Am	Pla	42.32319505	2.076556643	1198.11	core	2x-N702-90_Am_Pla_pb0092_v3.5
PB0093	2x-N702-91_Am_Pla_pb0093	2x-N702-91	2x	Am	Pla	42.32284788	2.075377664	1193.98	core	2x-N702-91_Am_Pla_pb0093_v3.5
PB0094	2x-N702-92_Am_Pla_pb0094	2x-N702-92	2x	Am	Pla	42.32291248	2.075654943	1197.781	core	2x-N702-92_Am_Pla_pb0094_v3.5
PB0095	2x-N702-93_Am_Pla_pb0095	2x-N702-93	2x	Am	Pla	42.32320859	2.076565348	1196.06	core	2x-N702-93_Am_Pla_pb0095_v3.5
PB0096	2x-N702-94_Am_Pla_pb0096	2x-N702-94	2x	Am	Pla	42.32319989	2.076574304	1204.301	core	2x-N702-94_Am_Pla_pb0096_v3.5
PB0097	2x-N702-95_Am_Pla_pb0097	2x-N702-95	2x	Am	Pla	42.32288345	2.075643911	1166.928	core	2x-N702-95_Am_Pla_pb0097_v3.5
PB0098	2x-N702-96_Am_Pla_pb0098	2x-N702-96	2x	Am	Pla	42.32293591	2.075471926	1202.595	core	2x-N702-96_Am_Pla_pb0098_v3.5
PB0197	2x-N703-1_Am_Pla_pb0197	2x-N703-1	2x	Am	Pla	42.3224007	2.073338431	1197.537667	core	2x-N703-1_Am_Pla_pb0197_v3.5
PB0206	2x-N703-10_Am_Pla_pb0206	2x-N703-10	2x	Am	Pla	42.32177898	2.071734574	1205.593	core	2x-N703-10_Am_Pla_pb0206_v3.5
PB0207	2x-N703-11_Am_Pla_pb0207	2x-N703-11	2x	Am	Pla	42.32149278	2.070895204	1202.850333	core	2x-N703-11_Am_Pla_pb0207_v3.5
PB0209	2x-N703-12_Am_Pla_pb0209	2x-N703-12	2x	Am	Pla	42.32188281	2.072195107	1198.974667	core	2x-N703-12_Am_Pla_pb0209_v3.5
PB0210	2x-N703-13_Am_Pla_pb0210	2x-N703-13	2x	Am	Pla	42.32157976	2.071379377	1201.077	core	2x-N703-13_Am_Pla_pb0210_v3.5
PB0211	2x-N703-14_Am_Pla_pb0211	2x-N703-14	2x	Am	Pla	42.32175305	2.071693437	1201.045	core	2x-N703-14_Am_Pla_pb0211_v3.5
PB0213	2x-N703-15_Am_Pla_pb0213	2x-N703-15	2x	Am	Pla	42.32191221	2.072310288	1200.677667	core	2x-N703-15_Am_Pla_pb0213_v3.5
PB0214	2x-N703-16_Am_Pla_pb0214	2x-N703-16	2x	Am	Pla	42.32179524	2.072013527	1201.826333	core	2x-N703-16_Am_Pla_pb0214_v3.5
PB0215	2x-N703-17_Am_Pla_pb0215	2x-N703-17	2x	Am	Pla	42.32149726	2.071235943	1200.322	core	2x-N703-17_Am_Pla_pb0215_v3.5
PB0217	2x-N703-18_Am_Pla_pb0217	2x-N703-18	2x	Am	Pla	42.32182999	2.072072875	1200.23	core	2x-N703-18_Am_Pla_pb0217_v3.5
PB0218	2x-N703-19_Am_Pla_pb0218	2x-N703-19	2x	Am	Pla	42.3216063	2.070611353	1206.276	core	2x-N703-19_Am_Pla_pb0218_v3.5
PB0198	2x-N703-2_Am_Pla_pb0198	2x-N703-2	2x	Am	Pla	42.3222065	2.072804286	1199.345	core	2x-N703-2_Am_Pla_pb0198_v3.5
PB0219	2x-N703-20_Am_Pla_pb0219	2x-N703-20	2x	Am	Pla	42.32214842	2.07265735	1205.116	core	2x-N703-20_Am_Pla_pb0219_v3.5
PB0220	2x-N703-21_Am_Pla_pb0220	2x-N703-21	2x	Am	Pla	42.32213762	2.072666581	1215.458667	core	2x-N703-21_Am_Pla_pb0220_v3.5
PB0221	2x-N703-22_Am_Pla_pb0221	2x-N703-22	2x	Am	Pla	42.32211123	2.072662725	1216.095	core	2x-N703-22_Am_Pla_pb0221_v3.5
PB0222	2x-N703-23_Am_Pla_pb0222	2x-N703-23	2x	Am	Pla	42.32150733	2.07122295	1199.960333	core	2x-N703-23_Am_Pla_pb0222_v3.5
PB0223	2x-N703-24_Am_Pla_pb0223	2x-N703-24	2x	Am	Pla	42.32180508	2.071990662	1199.779333	core	2x-N703-24_Am_Pla_pb0223_v3.5
PB0224	2x-N703-25_Am_Pla_pb0224	2x-N703-25	2x	Am	Pla	42.32160896	2.070654867	1204.061	core	2x-N703-25_Am_Pla_pb0224_v3.5
PB0225	2x-N703-26_Am_Pla_pb0225	2x-N703-26	2x	Am	Pla	42.32160739	2.070662299	1203.477667	core	2x-N703-26_Am_Pla_pb0225_v3.5
PB0226	2x-N703-27_Am_Pla_pb0226	2x-N703-27	2x	Am	Pla	42.32160457	2.070634796	1206.950667	core	2x-N703-27_Am_Pla_pb0226_v3.5
PB0227	2x-N703-28_Am_Pla_pb0227	2x-N703-28	2x	Am	Pla	42.32181997	2.072043091	1199.462	core	2x-N703-28_Am_Pla_pb0227_v3.5
PB0228	2x-N703-29_Am_Pla_pb0228	2x-N703-29	2x	Am	Pla	42.32186828	2.072158408	1198.961	core	2x-N703-29_Am_Pla_pb0228_v3.5
PB0199	2x-N703-3_Am_Pla_pb0199	2x-N703-3	2x	Am	Pla	42.32219477	2.072754194	1196.853333	core	2x-N703-3_Am_Pla_pb0199_v3.5
PB0229	2x-N703-30_Am_Pla_pb0229	2x-N703-30	2x	Am	Pla	42.3215716	2.07137157	1200.039333	core	2x-N703-30_Am_Pla_pb0229_v3.5
PB0230	2x-N703-31_Am_Pla_pb0230	2x-N703-31	2x	Am	Pla	42.32154447	2.070870218	1204.027667	core	2x-N703-31_Am_Pla_pb0230_v3.5
PB0231	2x-N703-32_Am_Pla_pb0231	2x-N703-32	2x	Am	Pla	42.32178946	2.07196699	1201.797667	core	2x-N703-32_Am_Pla_pb0231_v3.5
PB0232	2x-N703-33_Am_Pla_pb0232	2x-N703-33	2x	Am	Pla	42.32200154	2.072520023	1203.976667	core	2x-N703-33_Am_Pla_pb0232_v3.5
PB0233	2x-N703-34_Am_Pla_pb0233	2x-N703-34	2x	Am	Pla	42.32214942	2.072697138	1208.897667	core	2x-N703-34_Am_Pla_pb0233_v3.5
PB0234	2x-N703-35_Am_Pla_pb0234	2x-N703-35	2x	Am	Pla	42.32217518	2.072675601	1202.378	core	2x-N703-35_Am_Pla_pb0234_v3.5
PB0235	2x-N703-36_Am_Pla_pb0235	2x-N703-36	2x	Am	Pla	42.32162145	2.070663107	1202.208	core	2x-N703-36_Am_Pla_pb0235_v3.5
PB0236	2x-N703-37_Am_Pla_pb0236	2x-N703-37	2x	Am	Pla	42.32201804	2.072506705	1200.784	core	2x-N703-37_Am_Pla_pb0236_v3.5
PB0237	2x-N703-38_Am_Pla_pb0237	2x-N703-38	2x	Am	Pla	42.32173064	2.071764286	1202.905667	core	2x-N703-38_Am_Pla_pb0237_v3.5
PB0238	2x-N703-39_Am_Pla_pb0238	2x-N703-39	2x	Am	Pla	42.32218356	2.072723103	1196.871	core	2x-N703-39_Am_Pla_pb0238_v3.5
PB0200	2x-N703-4_Am_Pla_pb0200	2x-N703-4	2x	Am	Pla	42.32219907	2.072763661	1201.377667	core	2x-N703-4_Am_Pla_pb0200_v3.5
PB0239	2x-N703-40_Am_Pla_pb0239	2x-N703-40	2x	Am	Pla	42.32150728	2.071232625	1199.505333	core	2x-N703-40_Am_Pla_pb0239_v3.5
PB0240	2x-N703-41_Am_Pla_pb0240	2x-N703-41	2x	Am	Pla	42.32211742	2.072631748	1200.806333	core	2x-N703-41_Am_Pla_pb0240_v3.5
PB0241	2x-N703-42_Am_Pla_pb0241	2x-N703-42	2x	Am	Pla	42.32218873	2.072716833	1204.941333	core	2x-N703-42_Am_Pla_pb0241_v3.5
PB0242	2x-N703-43_Am_Pla_pb0242	2x-N703-43	2x	Am	Pla	42.32219443	2.072689584	1200.331333	core	2x-N703-43_Am_Pla_pb0242_v3.5
PB0243	2x-N703-44_Am_Pla_pb0243	2x-N703-44	2x	Am	Pla	42.32201654	2.072508794	1203.657333	core	2x-N703-44_Am_Pla_pb0243_v3.5
PB0244	2x-N703-45_Am_Pla_pb0244	2x-N703-45	2x	Am	Pla	42.32187273	2.072146807	1198.463667	core	2x-N703-45_Am_Pla_pb0244_v3.5
PB0245	2x-N703-46_Am_Pla_pb0245	2x-N703-46	2x	Am	Pla	42.32197254	2.072462303	1205.673667	core	2x-N703-46_Am_Pla_pb0245_v3.5
PB0246	2x-N703-47_Am_Pla_pb0246	2x-N703-47	2x	Am	Pla	42.32153792	2.070871436	1201.844	core	2x-N703-47_Am_Pla_pb0246_v3.5
PB0247	2x-N703-48_Am_Pla_pb0247	2x-N703-48	2x	Am	Pla	42.32160852	2.070653143	1205.493667	core	2x-N703-48_Am_Pla_pb0247_v3.5
PB0248	2x-N703-49_Am_Pla_pb0248	2x-N703-49	2x	Am	Pla	42.32178706	2.071715179	1202.713333	core	2x-N703-49_Am_Pla_pb0248_v3.5
PB0201	2x-N703-5_Am_Pla_pb0201	2x-N703-5	2x	Am	Pla	42.32183612	2.072075545	1199.544	core	2x-N703-5_Am_Pla_pb0201_v3.5
PB0249	2x-N703-50_Am_Pla_pb0249	2x-N703-50	2x	Am	Pla	42.32193178	2.072323976	1197.488	core	2x-N703-50_Am_Pla_pb0249_v3.5
PB0250	2x-N703-51_Am_Pla_pb0250	2x-N703-51	2x	Am	Pla	42.32173471	2.07169021	1200.343	core	2x-N703-51_Am_Pla_pb0250_v3.5
PB0251	2x-N703-52_Am_Pla_pb0251	2x-N703-52	2x	Am	Pla	42.32365577	2.080518258	1185.513	core	2x-N703-52_Am_Pla_pb0251_v3.5
PB0252	2x-N703-53_Am_Pla_pb0252	2x-N703-53	2x	Am	Pla	42.32364907	2.080507677	1186.539667	core	2x-N703-53_Am_Pla_pb0252_v3.5
PB0253	2x-N703-54_Am_Pla_pb0253	2x-N703-54	2x	Am	Pla	42.3238071	2.080974857	1180.886333	core	2x-N703-54_Am_Pla_pb0253_v3.5
PB0254	2x-N703-55_Am_Pla_pb0254	2x-N703-55	2x	Am	Pla	42.32371462	2.081619196	1181.436667	core	2x-N703-55_Am_Pla_pb0254_v3.5
PB0256	2x-N703-56_Am_Pla_pb0256	2x-N703-56	2x	Am	Pla	42.32366243	2.080506679	1186.434	core	2x-N703-56_Am_Pla_pb0256_v3.5
PB0257	2x-N703-57_Am_Pla_pb0257	2x-N703-57	2x	Am	Pla	42.323751	2.080868033	1183.622333	core	2x-N703-57_Am_Pla_pb0257_v3.5
PB0258	2x-N703-58_Am_Pla_pb0258	2x-N703-58	2x	Am	Pla	42.32376878	2.081176039	1186.942667	core	2x-N703-58_Am_Pla_pb0258_v3.5
PB0259	2x-N703-59_Am_Pla_pb0259	2x-N703-59	2x	Am	Pla	42.32367857	2.080461533	1184.374667	core	2x-N703-59_Am_Pla_pb0259_v3.5
PB0202	2x-N703-6_Am_Pla_pb0202	2x-N703-6	2x	Am	Pla	42.32162738	2.070644957	1204.440667	core	2x-N703-6_Am_Pla_pb0202_v3.5
PB0260	2x-N703-60_Am_Pla_pb0260	2x-N703-60	2x	Am	Pla	42.32375093	2.081178022	1188.872333	core	2x-N703-60_Am_Pla_pb0260_v3.5
PB0261	2x-N703-61_Am_Pla_pb0261	2x-N703-61	2x	Am	Pla	42.32368175	2.081046324	1206.659667	core	2x-N703-61_Am_Pla_pb0261_v3.5
PB0262	2x-N703-62_Am_Pla_pb0262	2x-N703-62	2x	Am	Pla	42.3237436	2.081168818	1190.150333	core	2x-N703-62_Am_Pla_pb0262_v3.5
PB0263	2x-N703-63_Am_Pla_pb0263	2x-N703-63	2x	Am	Pla	42.32161452	2.070629547	1204.141667	core	2x-N703-63_Am_Pla_pb0263_v3.5
PB0264	2x-N703-64_Am_Pla_pb0264	2x-N703-64	2x	Am	Pla	42.32360532	2.081181297	1218.097	core	2x-N703-64_Am_Pla_pb0264_v3.5
PB0265	2x-N703-65_Am_Pla_pb0265	2x-N703-65	2x	Am	Pla	42.32372352	2.081421899	1182.900667	core	2x-N703-65_Am_Pla_pb0265_v3.5
PB0266	2x-N703-66_Am_Pla_pb0266	2x-N703-66	2x	Am	Pla	42.32365178	2.08049765	1186.169	core	2x-N703-66_Am_Pla_pb0266_v3.5
PB0267	2x-N703-67_Am_Pla_pb0267	2x-N703-67	2x	Am	Pla	42.32373416	2.081035939	1189.598333	core	2x-N703-67_Am_Pla_pb0267_v3.5
PB0268	2x-N703-68_Am_Pla_pb0268	2x-N703-68	2x	Am	Pla	42.32372771	2.081456659	1183.3205	core	2x-N703-68_Am_Pla_pb0268_v3.5
PB0269	2x-N703-69_Am_Pla_pb0269	2x-N703-69	2x	Am	Pla	42.32369909	2.080554903	1182.421333	core	2x-N703-69_Am_Pla_pb0269_v3.5
PB0203	2x-N703-7_Am_Pla_pb0203	2x-N703-7	2x	Am	Pla	42.32161962	2.070661638	1202.748	core	2x-N703-7_Am_Pla_pb0203_v3.5
PB0270	2x-N703-70_Am_Pla_pb0270	2x-N703-70	2x	Am	Pla	42.32373819	2.081146182	1188.858667	core	2x-N703-70_Am_Pla_pb0270_v3.5
PB0271	2x-N703-71_Am_Pla_pb0271	2x-N703-71	2x	Am	Pla	42.32164556	2.070674369	1202.455333	core	2x-N703-71_Am_Pla_pb0271_v3.5
PB0272	2x-N703-72_Am_Pla_pb0272	2x-N703-72	2x	Am	Pla	42.3237498	2.080938459	1183.770333	core	2x-N703-72_Am_Pla_pb0272_v3.5
PB0273	2x-N703-73_Am_Pla_pb0273	2x-N703-73	2x	Am	Pla	42.32373017	2.081443104	1183.872333	core	2x-N703-73_Am_Pla_pb0273_v3.5
PB0274	2x-N703-74_Am_Pla_pb0274	2x-N703-74	2x	Am	Pla	42.32376204	2.081712438	1182.101	core	2x-N703-74_Am_Pla_pb0274_v3.5
PB0275	2x-N703-75_Am_Pla_pb0275	2x-N703-75	2x	Am	Pla	42.3216497	2.07062536	1203.275	core	2x-N703-75_Am_Pla_pb0275_v3.5
PB0276	2x-N703-76_Am_Pla_pb0276	2x-N703-76	2x	Am	Pla	42.32371059	2.081619969	1180.921667	core	2x-N703-76_Am_Pla_pb0276_v3.5
PB0277	2x-N703-77_Am_Pla_pb0277	2x-N703-77	2x	Am	Pla	42.32368559	2.08083901	1186.964333	core	2x-N703-77_Am_Pla_pb0277_v3.5
PB0278	2x-N703-78_Am_Pla_pb0278	2x-N703-78	2x	Am	Pla	42.32368761	2.080512609	1181.716	core	2x-N703-78_Am_Pla_pb0278_v3.5
PB0279	2x-N703-79_Am_Pla_pb0279	2x-N703-79	2x	Am	Pla	42.32164197	2.070665061	1201.796333	core	2x-N703-79_Am_Pla_pb0279_v3.5
PB0204	2x-N703-8_Am_Pla_pb0204	2x-N703-8	2x	Am	Pla	42.32210416	2.07261021	1204.5755	core	2x-N703-8_Am_Pla_pb0204_v3.5
